musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis
2333,Zihni,Erkek,26,Antalya,1747.65,2023-09-02,P024,Kulaklık,Kırtasiye,155.58,10,1555.8000000000002
3434,Aybora,Kadın,47,Bursa,2018.49,2023-10-31,P077,Çanta,Giyim,1049.85,6,6299.099999999999
5779,Arpağ,Erkek,21,Adana,468.14,2023-04-08,P033,Kulaklık,Kozmetik,508.06,16,8128.96
2143,Ergün,Kadın,34,Antalya,3323.39,2023-08-20,P045,Defter,Elektronik,305.16,1,305.16
4924,Ayşenur,Erkek,36,Ankara,4912.51,2024-07-24,P064,Su Şişesi,Kozmetik,268.21,7,1877.47
4924,Ayşenur,Erkek,36,Ankara,4912.51,2024-04-01,P008,Telefon,Elektronik,1251.84,7,8762.88
9101,İnançlı,Kadın,25,İstanbul,2025.59,2024-06-14,P052,Klima,Kozmetik,25.48,8,203.84
5480,Sunel,Erkek,48,İstanbul,4055.77,2023-05-08,P008,Telefon,Kırtasiye,278.71,16,4459.36
1202,Ümmahan,Kadın,32,Ankara,4419.97,2024-01-02,P036,Fırın,Kozmetik,1142.79,7,7999.53
1202,Ümmahan,Kadın,32,Ankara,4419.97,2024-02-05,P085,Kulaklık,Elektronik,900.81,19,17115.39
4500,Güngördü,Erkek,38,İzmir,4243.03,2024-09-19,P080,Kulaklık,Elektronik,724.45,7,5071.150000000001
4500,Güngördü,Erkek,38,İzmir,4243.03,2024-02-28,P081,Defter,Kozmetik,1221.0,19,23199.0
4500,Güngördü,Erkek,38,İzmir,4243.03,2024-02-16,P082,Kulaklık,Kırtasiye,1174.27,11,12916.97
3512,Servinaz,Erkek,67,Ankara,683.17,2023-03-04,P096,Telefon,Elektronik,399.08,2,798.16
8476,Ermutlu,Kadın,48,Bursa,4071.78,2023-04-25,P005,Fırın,Kırtasiye,1030.43,4,4121.72
3292,Teber,Kadın,60,İzmir,2830.61,2024-10-27,P081,Klima,Ev Aletleri,1478.55,19,25688.4525
9657,Müşüre,Kadın,48,Antalya,4564.25,2023-03-09,P041,Defter,Kozmetik,1033.87,11,11372.57
1113,Abiye,Kadın,53,İzmir,2534.53,2023-10-09,P092,Çanta,Kırtasiye,1146.15,15,17192.25
9490,Ömür,Erkek,50,Bursa,1713.08,2024-03-21,P020,Fırın,Kırtasiye,1411.49,15,21172.35
3847,Zeynelabidin,Kadın,69,Ankara,1406.0,2022-12-29,P038,Fırın,Giyim,732.61,11,8058.71
5170,Güngören,Erkek,40,Konya,2692.95,2022-12-12,P096,Klima,Ev Aletleri,740.63,11,8146.93
5962,Şavki,Kadın,54,İstanbul,2616.27,2024-09-12,P092,Çanta,Mutfak Ürünleri,30.05,19,570.95
6162,Onursu,Kadın,18,Antalya,4155.37,2023-06-24,P021,Kulaklık,Ev Aletleri,484.13,11,5325.43
3674,İlkbahar,Erkek,22,Bursa,2663.24,2023-05-26,P068,Su Şişesi,Mutfak Ürünleri,286.67,13,3726.71
1108,Benice,Erkek,31,Antalya,3553.6,2024-05-19,P095,Kulaklık,Kozmetik,707.78,2,1415.56
1108,Benice,Erkek,31,Antalya,3553.6,2022-12-07,P084,Fırın,Kozmetik,1012.65,14,14177.1
2460,Kutay,Erkek,36,Adana,246.87,2024-07-05,P002,Defter,Kozmetik,835.08,9,7515.72
2460,Kutay,Erkek,36,Adana,246.87,2024-03-20,P096,Defter,Kırtasiye,1200.29,1,1200.29
9275,Büşranur,Erkek,22,Konya,4123.73,2024-01-03,P068,Telefon,Giyim,1405.82,16,22493.12
4397,Kiyasi,Erkek,66,Konya,652.87,2022-12-15,P066,Klima,Kırtasiye,200.7,4,802.8
9577,Zemzem,Kadın,39,Gaziantep,3124.8,2022-12-31,P015,Fırın,Kozmetik,86.75,3,260.25
8997,Ünek,Erkek,68,Ankara,4235.12,2024-01-17,P097,Mouse,Ev Aletleri,1301.4,10,13014.0
3874,Nurey,Erkek,35,Adana,283.07,2023-11-15,P005,Telefon,Kırtasiye,493.99,7,3457.9300000000003
8015,Nurullah,Kadın,49,Ankara,2253.74,2022-12-31,P070,Kalem,Kırtasiye,344.87,11,3793.57
8015,Nurullah,Kadın,49,Ankara,2253.74,2023-08-25,P016,Klima,Mutfak Ürünleri,1492.97,13,19408.61
6518,Fidaye,Kadın,19,Konya,4205.04,2024-05-12,P068,Çanta,Mutfak Ürünleri,694.47,7,4861.29
7042,Aksay,Erkek,64,Bursa,3532.82,2022-11-10,P015,Mouse,Mutfak Ürünleri,172.19,2,344.38
6717,Sevsevil,Erkek,21,Antalya,4641.97,2023-10-01,P001,Kalem,Giyim,399.95,6,2399.7
6717,Sevsevil,Erkek,21,Antalya,4641.97,2024-03-25,P033,Kalem,Ev Aletleri,395.0,6,2370.0
8200,Teksoy,Kadın,45,Bursa,2583.68,2024-06-11,P063,Çanta,Ev Aletleri,529.99,2,1059.98
2459,Aşir,Erkek,29,Gaziantep,2929.76,2024-01-29,P050,Kulaklık,Giyim,1093.48,11,12028.28
2459,Aşir,Erkek,29,Gaziantep,2929.76,2024-03-06,P056,Kulaklık,Giyim,112.76,7,789.32
2825,Uygun,Kadın,67,Antalya,4242.42,2024-07-02,P088,Kulaklık,Kozmetik,857.28,7,6000.96
9988,Adal,Kadın,65,Gaziantep,2944.6,2024-06-02,P002,Kulaklık,Giyim,1300.36,1,1300.36
6865,Sevdinar,Kadın,37,İstanbul,2341.27,2024-08-29,P052,Çanta,Ev Aletleri,72.48,18,1304.64
6865,Sevdinar,Kadın,37,İstanbul,2341.27,2023-01-04,P050,Su Şişesi,Kırtasiye,945.26,3,2835.78
8586,Barışcan,Kadın,54,Adana,1732.46,2024-08-20,P032,Çanta,Kırtasiye,20.13,7,140.91
8586,Barışcan,Kadın,54,Adana,1732.46,2024-03-24,P042,Defter,Ev Aletleri,22.79,2,45.58
9958,Güçal,Erkek,31,Bursa,4485.31,2023-07-28,P054,Bilgisayar,Kırtasiye,255.66,14,3579.24
8003,Batırhan,Erkek,24,Konya,167.92,2023-07-14,P039,Su Şişesi,Elektronik,1224.46,9,11020.14
8003,Batırhan,Erkek,24,Konya,167.92,2024-07-06,P048,Kalem,Ev Aletleri,1044.96,16,16719.36
8003,Batırhan,Erkek,24,Konya,167.92,2023-03-18,P013,Bilgisayar,Giyim,851.79,12,10221.48
9452,Müveddet,Kadın,59,Bursa,3587.02,2023-10-08,P038,Defter,Giyim,1466.61,12,17599.32
9452,Müveddet,Kadın,59,Bursa,3587.02,2022-11-08,P031,Telefon,Mutfak Ürünleri,611.23,19,11613.37
7957,Sidar,Erkek,40,Ankara,3410.74,2023-08-19,P050,Bilgisayar,Mutfak Ürünleri,1051.59,10,10515.9
4599,Esentürk,Kadın,42,Bursa,4897.62,2024-07-17,P037,Çanta,Ev Aletleri,1095.93,2,2191.86
4938,İnsaf,Kadın,24,İzmir,4963.79,2024-09-13,P040,Telefon,Mutfak Ürünleri,898.72,13,11683.36
9469,Hasret,Erkek,54,Antalya,2875.26,2024-10-02,P076,Çanta,Ev Aletleri,956.26,7,6693.82
9469,Hasret,Erkek,54,Antalya,2875.26,2024-02-01,P038,Mouse,Giyim,1282.33,10,12823.3
2678,Akatay,Kadın,35,Bursa,2964.43,2023-04-26,P063,Fırın,Mutfak Ürünleri,362.96,15,5444.4
2678,Akatay,Kadın,35,Bursa,2964.43,2023-03-28,P030,Kulaklık,Ev Aletleri,1266.89,15,19003.35
2568,Siti,Erkek,43,Ankara,1334.32,2024-10-14,P061,Çanta,Kırtasiye,602.86,3,1808.58
2568,Siti,Erkek,43,Ankara,1334.32,2023-03-06,P058,Su Şişesi,Elektronik,1377.38,7,9641.66
4965,Cevale,Erkek,52,Adana,4579.48,2023-08-05,P046,Telefon,Elektronik,468.1,6,2808.6000000000004
9332,Kerime,Erkek,61,Antalya,4090.64,2024-08-31,P012,Kalem,Giyim,573.99,13,7461.87
9010,Uzbay,Erkek,53,Gaziantep,2145.83,2024-10-09,P043,Kulaklık,Ev Aletleri,1330.72,12,15968.64
7302,Bilkay,Erkek,21,Adana,1568.76,2024-04-28,P024,Bilgisayar,Giyim,1001.44,1,1001.44
7302,Bilkay,Erkek,21,Adana,1568.76,2023-02-01,P080,Mouse,Giyim,1283.97,3,3851.91
1684,İslime,Erkek,38,Bursa,1727.05,2023-06-24,P067,Çanta,Ev Aletleri,1055.31,4,4221.24
3921,Ayten,Erkek,50,Antalya,1528.68,2024-09-15,P058,Defter,Giyim,881.67,13,11461.71
1916,Nurey,Kadın,29,İzmir,1820.23,2023-08-19,P037,Telefon,Kozmetik,1400.84,19,25688.4525
1916,Nurey,Kadın,29,İzmir,1820.23,2024-02-25,P077,Bilgisayar,Kozmetik,6.02,10,60.2
1916,Nurey,Kadın,29,İzmir,1820.23,2023-11-03,P024,Mouse,Kırtasiye,1241.76,14,17384.64
1916,Nurey,Kadın,29,İzmir,1820.23,2024-07-03,P008,Mouse,Kırtasiye,497.83,11,5476.13
3442,Nevsale,Kadın,21,Antalya,1898.8,2023-07-01,P068,Kulaklık,Kozmetik,886.36,19,16840.84
3442,Nevsale,Kadın,21,Antalya,1898.8,2023-04-10,P026,Klima,Elektronik,117.88,11,1296.6799999999998
2113,Baltaş,Kadın,69,Antalya,1807.77,2023-09-22,P025,Kalem,Elektronik,1474.85,5,7374.25
6876,Edaviye,Kadın,48,İstanbul,3178.17,2023-10-05,P024,Mouse,Ev Aletleri,794.18,16,12706.88
7584,Şelâle,Kadın,56,Adana,1261.69,2023-09-18,P034,Kulaklık,Elektronik,222.95,12,2675.4
7617,Aynilhayat,Kadın,38,Konya,3335.89,2024-09-25,P070,Telefon,Elektronik,518.7,5,2593.5
9235,Delil,Erkek,24,Konya,3048.86,2023-12-09,P092,Çanta,Kozmetik,1317.88,17,22403.960000000003
4360,Galip,Erkek,20,Adana,3623.73,2023-04-21,P011,Çanta,Kozmetik,888.86,10,8888.6
4360,Galip,Erkek,20,Adana,3623.73,2024-06-20,P035,Çanta,Kırtasiye,635.71,18,11442.78
5823,Emal,Erkek,56,Adana,3224.82,2023-11-29,P012,Defter,Mutfak Ürünleri,1035.13,8,8281.04
6680,Enfes,Kadın,47,Ankara,4742.07,2023-06-12,P086,Çanta,Mutfak Ürünleri,509.5,1,509.5
6778,Hacile,Erkek,37,Adana,3750.96,2023-10-20,P023,Çanta,Kırtasiye,1097.65,8,8781.2
1891,Yilmaz,Erkek,60,Ankara,4303.86,2023-10-01,P065,Fırın,Mutfak Ürünleri,1191.61,12,14299.32
5869,Amre,Erkek,61,Gaziantep,2573.97,2023-03-18,P086,Defter,Ev Aletleri,1440.21,15,21603.15
5869,Amre,Erkek,61,Gaziantep,2573.97,2023-07-06,P059,Bilgisayar,Kırtasiye,1117.63,15,16764.45
5869,Amre,Erkek,61,Gaziantep,2573.97,2024-04-11,P079,Klima,Kırtasiye,1424.97,4,5699.88
5798,Cüneyit,Kadın,63,Ankara,1750.15,2023-12-03,P027,Mouse,Kozmetik,782.3,9,7040.7
5798,Cüneyit,Kadın,63,Ankara,1750.15,2023-02-01,P099,Fırın,Ev Aletleri,670.88,13,8721.44
5798,Cüneyit,Kadın,63,Ankara,1750.15,2024-10-25,P043,Fırın,Kırtasiye,429.61,9,3866.49
7410,Üçgül,Kadın,42,Gaziantep,363.13,2024-02-03,P020,Defter,Giyim,775.33,9,6977.97
7410,Üçgül,Kadın,42,Gaziantep,363.13,2024-02-08,P097,Kalem,Kırtasiye,959.56,1,959.56
5289,Ağbegim,Erkek,59,Adana,1449.99,2024-07-15,P093,Telefon,Mutfak Ürünleri,135.79,4,543.16
6487,Biltaş,Erkek,65,İstanbul,279.65,2024-03-31,P049,Mouse,Mutfak Ürünleri,1171.24,16,18739.84
6433,Leyli,Kadın,22,Bursa,4483.99,2023-07-28,P078,Çanta,Elektronik,832.05,8,6656.4
6433,Leyli,Kadın,22,Bursa,4483.99,2023-11-30,P084,Kulaklık,Elektronik,1402.38,7,9816.66
1981,Ayşan,Kadın,31,İzmir,556.25,2024-02-14,P051,Su Şişesi,Kırtasiye,1403.12,4,5612.48
1981,Ayşan,Kadın,31,İzmir,556.25,2024-02-09,P006,Defter,Kırtasiye,178.71,6,1072.26
1899,Yıldır,Erkek,68,Gaziantep,2731.02,2024-01-28,P087,Fırın,Kozmetik,717.68,14,10047.52
2031,Atiyye,Erkek,60,Ankara,218.94,2024-10-20,P047,Kalem,Kırtasiye,130.45,5,652.25
4092,Havali,Erkek,18,Ankara,3897.6,2022-11-26,P004,Su Şişesi,Kırtasiye,1358.17,17,23088.89
1944,Basriye,Kadın,39,Gaziantep,2120.94,2023-06-01,P063,Fırın,Giyim,776.09,17,13193.53
1944,Basriye,Kadın,39,Gaziantep,2120.94,2023-08-31,P048,Mouse,Kırtasiye,244.77,4,979.08
5916,Nural,Kadın,32,İzmir,3383.36,2024-08-05,P054,Mouse,Ev Aletleri,285.85,9,2572.65
5916,Nural,Kadın,32,İzmir,3383.36,2023-04-24,P071,Telefon,Giyim,102.29,15,1534.35
3258,Nerim,Erkek,62,Adana,2694.59,2023-12-18,P006,Bilgisayar,Elektronik,721.22,3,2163.66
1856,Dağistan,Kadın,61,Antalya,2433.23,2023-03-09,P089,Klima,Ev Aletleri,231.64,1,231.64
1856,Dağistan,Kadın,61,Antalya,2433.23,2024-05-05,P062,Çanta,Giyim,997.25,19,18947.75
1856,Dağistan,Kadın,61,Antalya,2433.23,2024-08-12,P009,Klima,Giyim,1126.7,17,19153.9
6215,Gücal,Erkek,46,Konya,221.39,2024-05-23,P093,Bilgisayar,Kozmetik,1142.6,10,11426.0
6215,Gücal,Erkek,46,Konya,221.39,2024-08-07,P015,Çanta,Giyim,255.0,15,3825.0
6215,Gücal,Erkek,46,Konya,221.39,2024-01-07,P003,Defter,Giyim,1184.14,11,13025.54
3302,Solma,Kadın,28,İzmir,1610.72,2024-06-05,P056,Mouse,Ev Aletleri,194.24,2,388.48
3173,Nazlim,Erkek,47,Konya,4516.41,2024-09-09,P051,Klima,Giyim,1432.33,9,12890.97
7782,Noman,Kadın,34,Adana,3056.01,2023-01-23,P039,Bilgisayar,Ev Aletleri,414.73,8,3317.84
5810,Şüküfe,Kadın,64,İzmir,559.84,2023-10-05,P054,Klima,Kırtasiye,1366.88,3,4100.64
6645,Paker,Kadın,37,Adana,4662.01,2024-02-27,P090,Çanta,Giyim,839.75,16,13436.0
6645,Paker,Kadın,37,Adana,4662.01,2024-09-05,P068,Çanta,Ev Aletleri,793.13,15,11896.95
4927,Alsoy,Erkek,58,İzmir,491.88,2024-08-14,P010,Su Şişesi,Kırtasiye,67.64,9,608.76
5760,Rıfkıye,Erkek,49,Gaziantep,3947.79,2024-05-18,P054,Defter,Mutfak Ürünleri,23.59,6,141.54
5760,Rıfkıye,Erkek,49,Gaziantep,3947.79,2023-04-02,P068,Su Şişesi,Giyim,1099.4,3,3298.2000000000003
6771,Balatekin,Erkek,36,Konya,3530.11,2023-09-24,P012,Klima,Elektronik,675.06,2,1350.12
6771,Balatekin,Erkek,36,Konya,3530.11,2023-05-14,P024,Klima,Kozmetik,543.39,13,7064.07
6771,Balatekin,Erkek,36,Konya,3530.11,2024-05-17,P065,Su Şişesi,Ev Aletleri,452.09,18,8137.62
9044,Çoğay,Kadın,56,Bursa,3621.52,2024-06-27,P095,Su Şişesi,Kırtasiye,505.47,17,8592.99
3220,Tuğçe,Erkek,25,Antalya,1834.96,2024-01-09,P089,Mouse,Giyim,490.07,10,4900.7
3861,Neslinur,Erkek,40,Bursa,193.37,2024-07-17,P004,Su Şişesi,Kırtasiye,505.68,4,2022.72
2565,Günşen,Kadın,51,Antalya,2147.45,2023-02-04,P076,Su Şişesi,Giyim,795.33,14,11134.62
6588,Örik,Kadın,65,Gaziantep,2153.07,2023-04-06,P021,Bilgisayar,Giyim,814.86,18,14667.48
6588,Örik,Kadın,65,Gaziantep,2153.07,2023-05-16,P074,Kulaklık,Kozmetik,1053.31,2,2106.62
8045,Altınbike,Kadın,51,Ankara,4383.77,2023-01-05,P057,Bilgisayar,Kozmetik,404.86,12,4858.32
8045,Altınbike,Kadın,51,Ankara,4383.77,2023-10-15,P050,Kulaklık,Giyim,1356.07,11,14916.77
8514,Aycagül,Erkek,66,İstanbul,4094.27,2024-07-03,P008,Mouse,Elektronik,642.81,18,11570.579999999998
9007,Baki,Erkek,58,Gaziantep,1268.15,2023-09-28,P095,Mouse,Kırtasiye,746.65,14,10453.1
2431,Kutay,Erkek,56,Adana,1743.31,2023-05-20,P079,Çanta,Elektronik,517.95,6,3107.7000000000003
7528,Bilay,Erkek,55,Bursa,4764.05,2022-11-17,P049,Kalem,Ev Aletleri,586.09,2,1172.18
7528,Bilay,Erkek,55,Bursa,4764.05,2024-03-29,P042,Telefon,Ev Aletleri,72.92,11,802.12
3645,Şelâle,Erkek,28,Konya,171.74,2023-01-12,P062,Defter,Ev Aletleri,1254.57,11,13800.27
3645,Şelâle,Erkek,28,Konya,171.74,2023-10-03,P083,Fırın,Giyim,915.38,3,2746.14
4499,Oğuzman,Erkek,66,Gaziantep,436.41,2024-01-23,P011,Telefon,Giyim,1134.75,5,5673.75
3091,Us,Kadın,28,İzmir,2248.98,2024-06-19,P079,Defter,Kozmetik,999.91,16,15998.56
3091,Us,Kadın,28,İzmir,2248.98,2024-08-22,P100,Mouse,Giyim,555.95,5,2779.75
1718,Yalın,Erkek,27,İstanbul,2888.21,2022-11-15,P065,Kulaklık,Ev Aletleri,554.11,14,7757.54
4646,Rümeysa,Kadın,54,Adana,3052.08,2023-09-29,P089,Bilgisayar,Mutfak Ürünleri,910.36,17,15476.12
4646,Rümeysa,Kadın,54,Adana,3052.08,2022-12-17,P078,Defter,Ev Aletleri,1120.94,16,17935.04
4221,Yayak,Erkek,46,İstanbul,2196.27,2023-07-27,P030,Mouse,Ev Aletleri,1016.09,11,11176.99
6914,Saba,Erkek,46,Bursa,4578.06,2023-01-13,P047,Çanta,Kırtasiye,292.24,11,3214.6400000000003
4322,Ongay,Kadın,61,Gaziantep,3930.38,2024-03-01,P035,Klima,Ev Aletleri,529.83,7,3708.81
9733,Neriban,Erkek,31,Konya,1951.31,2024-03-21,P004,Defter,Kozmetik,1258.32,13,16358.16
9733,Neriban,Erkek,31,Konya,1951.31,2024-05-25,P091,Mouse,Mutfak Ürünleri,339.52,14,4753.28
7746,Emal,Kadın,33,Adana,4445.02,2024-09-02,P048,Telefon,Mutfak Ürünleri,1414.48,5,7072.4
4417,Sabihe,Kadın,22,Konya,2431.5,2023-08-03,P066,Bilgisayar,Elektronik,605.44,10,6054.400000000001
4417,Sabihe,Kadın,22,Konya,2431.5,2023-01-12,P046,Çanta,Kozmetik,630.51,13,8196.63
4417,Sabihe,Kadın,22,Konya,2431.5,2024-04-10,P039,Kulaklık,Kırtasiye,147.67,7,1033.6899999999998
4887,Bünyamün,Kadın,58,Konya,1290.07,2024-10-10,P039,Çanta,Kozmetik,165.13,11,1816.43
5288,Fami,Erkek,23,İstanbul,1831.37,2024-09-01,P100,Kulaklık,Mutfak Ürünleri,224.23,5,1121.15
9236,Nurcan,Kadın,66,Bursa,2751.19,2023-01-30,P085,Mouse,Kırtasiye,1150.0,14,16100.0
6725,Merdi,Kadın,47,Antalya,3962.96,2023-04-26,P062,Defter,Kırtasiye,32.53,2,65.06
7473,Rezin,Erkek,28,Bursa,4448.67,2022-12-14,P032,Fırın,Elektronik,648.06,17,11017.02
5413,Savak,Kadın,69,İstanbul,394.05,2023-01-01,P009,Kalem,Ev Aletleri,731.07,19,13890.330000000002
5413,Savak,Kadın,69,İstanbul,394.05,2023-07-20,P030,Kulaklık,Kozmetik,252.72,12,3032.64
5413,Savak,Kadın,69,İstanbul,394.05,2024-10-06,P085,Kulaklık,Mutfak Ürünleri,1468.6,7,10280.2
3958,Ünlen,Kadın,66,Konya,2498.21,2022-12-03,P032,Fırın,Kırtasiye,527.11,2,1054.22
5961,Musafet,Kadın,41,İzmir,3182.87,2023-01-26,P053,Klima,Elektronik,603.77,10,6037.7
5325,Rayla,Kadın,68,Konya,2466.24,2023-05-16,P077,Çanta,Ev Aletleri,71.54,16,1144.64
6824,Kürşad,Erkek,22,Antalya,1032.23,2024-02-22,P009,Telefon,Mutfak Ürünleri,36.41,16,582.56
5393,Toker,Erkek,36,Adana,1863.61,2024-01-02,P049,Telefon,Elektronik,776.1,3,2328.3
7455,Halidun,Kadın,44,İstanbul,704.2,2023-08-22,P031,Mouse,Giyim,1390.71,5,6953.55
7455,Halidun,Kadın,44,İstanbul,704.2,2024-04-20,P055,Çanta,Kırtasiye,986.84,8,7894.72
4270,Aköz,Erkek,30,Antalya,252.04,2023-12-30,P064,Klima,Kozmetik,875.97,1,875.97
3300,Hümeyra,Erkek,42,Ankara,2570.06,2023-08-21,P055,Bilgisayar,Kozmetik,1130.07,15,16951.05
2559,Eraycan,Kadın,50,Adana,401.54,2023-05-09,P009,Defter,Kırtasiye,805.03,1,805.03
7468,İsmet,Erkek,42,Bursa,2375.53,2024-01-26,P046,Su Şişesi,Ev Aletleri,491.63,10,4916.3
2196,Aysoy,Erkek,23,Konya,4417.57,2024-03-31,P010,Klima,Giyim,518.16,4,2072.64
4883,Mahsun,Erkek,20,Gaziantep,2852.92,2024-05-03,P001,Çanta,Mutfak Ürünleri,558.47,16,8935.52
4883,Mahsun,Erkek,20,Gaziantep,2852.92,2024-06-29,P070,Çanta,Elektronik,93.78,8,750.24
4883,Mahsun,Erkek,20,Gaziantep,2852.92,2023-04-29,P022,Çanta,Giyim,86.25,15,1293.75
4883,Mahsun,Erkek,20,Gaziantep,2852.92,2023-02-28,P072,Kalem,Elektronik,870.03,4,3480.12
7228,Gülter,Kadın,30,Gaziantep,2535.54,2023-12-31,P033,Telefon,Giyim,745.74,5,3728.7
7228,Gülter,Kadın,30,Gaziantep,2535.54,2023-02-03,P018,Fırın,Mutfak Ürünleri,12.9,10,129.0
1955,Kerman,Kadın,31,Konya,2560.66,2023-12-22,P090,Çanta,Kırtasiye,586.61,8,4692.88
3249,Şide,Kadın,48,Bursa,3977.33,2023-02-18,P053,Kulaklık,Elektronik,212.97,11,2342.67
3249,Şide,Kadın,48,Bursa,3977.33,2024-01-02,P062,Defter,Kırtasiye,802.28,6,4813.68
2561,Nefaret,Kadın,34,Konya,2610.2,2024-10-29,P026,Fırın,Giyim,775.98,16,12415.68
2780,Ferat,Erkek,68,Bursa,2255.69,2024-05-14,P006,Kulaklık,Giyim,838.69,13,10902.97
4860,Oluş,Erkek,69,Konya,3771.24,2024-02-06,P005,Su Şişesi,Mutfak Ürünleri,1278.69,12,15344.28
6782,Abiye,Erkek,55,Gaziantep,2382.97,2023-10-12,P061,Kulaklık,Giyim,1468.62,15,22029.3
6782,Abiye,Erkek,55,Gaziantep,2382.97,2024-08-14,P007,Kulaklık,Kırtasiye,1487.15,12,17845.800000000003
6782,Abiye,Erkek,55,Gaziantep,2382.97,2024-02-01,P072,Kalem,Kozmetik,600.24,3,1800.72
5541,Öztürk,Kadın,39,İzmir,217.22,2023-12-16,P022,Kalem,Kırtasiye,526.23,19,9998.37
5541,Öztürk,Kadın,39,İzmir,217.22,2022-12-10,P096,Klima,Giyim,1026.26,10,10262.6
6682,Uçan,Erkek,34,İstanbul,2955.58,2024-02-07,P080,Çanta,Elektronik,384.19,10,3841.9
9407,Şazime,Kadın,54,Adana,1456.68,2023-07-28,P030,Fırın,Mutfak Ürünleri,1086.16,18,19550.88
9407,Şazime,Kadın,54,Adana,1456.68,2023-04-07,P019,Defter,Kırtasiye,1447.24,5,7236.2
2423,Urhan,Erkek,45,Konya,4926.48,2024-06-14,P010,Kulaklık,Ev Aletleri,95.41,11,1049.51
2423,Urhan,Erkek,45,Konya,4926.48,2024-05-27,P100,Kulaklık,Ev Aletleri,1486.68,15,22300.2
2423,Urhan,Erkek,45,Konya,4926.48,2024-08-23,P081,Defter,Kozmetik,914.43,5,4572.15
3229,Deviner,Erkek,39,Ankara,3772.18,2024-03-04,P012,Fırın,Giyim,1301.88,15,19528.2
2685,Telim,Kadın,29,Adana,1895.46,2023-03-14,P041,Defter,Kozmetik,214.24,13,2785.12
9359,Telim,Kadın,25,İzmir,746.33,2023-01-01,P035,Kalem,Mutfak Ürünleri,64.65,13,840.45
9359,Telim,Kadın,25,İzmir,746.33,2023-03-11,P019,Mouse,Elektronik,1103.15,5,5515.75
8562,Ünlen,Kadın,66,Antalya,1275.37,2023-04-12,P075,Bilgisayar,Kozmetik,557.29,8,4458.32
4141,Salimet,Kadın,38,İstanbul,1501.83,2023-09-28,P016,Su Şişesi,Kozmetik,1021.68,15,15325.2
4141,Salimet,Kadın,38,İstanbul,1501.83,2024-10-14,P081,Kulaklık,Elektronik,203.49,11,2238.3900000000003
5075,Zülbiye,Kadın,45,Antalya,3321.09,2024-01-12,P091,Su Şişesi,Ev Aletleri,549.67,9,4947.03
5075,Zülbiye,Kadın,45,Antalya,3321.09,2024-09-07,P090,Kalem,Mutfak Ürünleri,861.62,18,15509.16
7243,Eroğul,Erkek,28,İzmir,309.47,2023-06-29,P068,Telefon,Giyim,430.65,4,1722.6
7756,Uçan,Kadın,36,Antalya,142.54,2023-09-01,P070,Su Şişesi,Ev Aletleri,575.22,13,7477.860000000001
4413,Cuheyna,Kadın,25,Bursa,4191.45,2023-12-11,P001,Su Şişesi,Kırtasiye,207.63,16,3322.08
4413,Cuheyna,Kadın,25,Bursa,4191.45,2024-05-30,P063,Klima,Elektronik,782.37,5,3911.85
8121,Aytuna,Kadın,23,İzmir,2857.19,2022-11-12,P055,Defter,Kozmetik,700.77,6,4204.62
5017,Seracettin,Erkek,35,Antalya,1082.39,2024-05-25,P091,Defter,Kozmetik,778.84,7,5451.88
9030,Gülbani,Erkek,20,Adana,2848.15,2024-02-22,P059,Telefon,Ev Aletleri,351.63,17,5977.71
9030,Gülbani,Erkek,20,Adana,2848.15,2023-12-01,P061,Kulaklık,Elektronik,1404.5,18,25281.0
5957,Öğet,Kadın,18,İstanbul,4828.29,2023-07-03,P006,Su Şişesi,Giyim,1122.55,14,15715.7
4167,Mümtaze,Erkek,60,Ankara,1058.81,2023-02-15,P006,Su Şişesi,Elektronik,249.74,19,4745.06
3957,Fitnat,Kadın,27,Antalya,3992.87,2024-06-13,P010,Defter,Kırtasiye,1082.14,16,17314.24
3957,Fitnat,Kadın,27,Antalya,3992.87,2024-03-01,P026,Kalem,Kırtasiye,498.38,2,996.76
9736,Özaslan,Erkek,24,Antalya,4420.79,2024-05-20,P050,Bilgisayar,Giyim,1449.33,15,21739.95
3834,Serda,Kadın,36,Antalya,1431.83,2024-04-21,P033,Kalem,Giyim,1480.1,5,7400.5
7634,Doğuhan,Erkek,61,Gaziantep,4692.26,2023-03-20,P087,Defter,Giyim,555.42,4,2221.68
2677,Gürarda,Erkek,68,Gaziantep,4927.42,2023-11-06,P048,Mouse,Kırtasiye,319.89,8,2559.12
7639,Örfiye,Kadın,32,Bursa,2915.74,2024-09-15,P019,Mouse,Mutfak Ürünleri,393.59,7,2755.13
7639,Örfiye,Kadın,32,Bursa,2915.74,2024-09-30,P092,Kulaklık,Giyim,1431.44,5,7157.200000000001
6740,Rüknettin,Kadın,28,Adana,4191.46,2023-12-16,P008,Klima,Ev Aletleri,564.49,17,9596.33
6740,Rüknettin,Kadın,28,Adana,4191.46,2023-02-16,P093,Fırın,Ev Aletleri,1004.98,2,2009.96
2674,Turcein,Kadın,67,Antalya,3920.25,2024-03-10,P056,Klima,Kozmetik,1326.33,5,6631.65
2764,Suphi,Erkek,53,Gaziantep,1854.36,2022-12-28,P011,Kalem,Kırtasiye,1397.73,4,5590.92
